data,abertura,maxima,minima,fechamento,volume,ticker,simbolo
2025-12-09 00:00:00-03:00,30.651325569917553,30.93252942448907,30.37981680558803,30.89374351501465,23863000,PETR4,PETR4.SA
2025-12-10 00:00:00-03:00,30.91313565259242,31.01980014064707,30.583448947654883,30.971317291259766,22123700,PETR4,PETR4.SA
2025-12-11 00:00:00-03:00,30.913134892890834,30.932528771970006,30.302242497913817,30.45738983154297,64927900,PETR4,PETR4.SA
2025-12-12 00:00:00-03:00,30.45739009073796,30.757987821014787,30.38951336288533,30.63193130493164,39659900,PETR4,PETR4.SA
2025-12-15 00:00:00-03:00,30.719202083172153,30.932529207540632,30.631931475589106,30.738595962524414,31898900,PETR4,PETR4.SA
2025-12-16 00:00:00-03:00,30.57375225059855,30.57375225059855,29.68165412847398,29.807710647583008,52661900,PETR4,PETR4.SA
2025-12-17 00:00:00-03:00,29.924072541842637,30.137399673461914,29.885284781819752,30.137399673461914,39337100,PETR4,PETR4.SA
2025-12-18 00:00:00-03:00,30.253760849288856,30.33133451917925,29.894981470106917,29.962858200073242,34311000,PETR4,PETR4.SA
2025-12-19 00:00:00-03:00,30.127702648033186,30.29254692865866,30.03073509775311,30.069522857666016,45807700,PETR4,PETR4.SA
2025-12-22 00:00:00-03:00,30.30224399563898,30.573752767660697,30.15679359436035,30.15679359436035,35896900,PETR4,PETR4.SA
2025-12-23 00:00:00-03:00,30.549999237060547,30.56999969482422,30.200000762939453,30.309999465942383,35703900,PETR4,PETR4.SA
2025-12-26 00:00:00-03:00,30.309999465942383,30.43000030517578,30.1200008392334,30.229999542236328,14920800,PETR4,PETR4.SA
2025-11-26 00:00:00-03:00,62.707207249207904,63.562436587514604,62.640689814553866,63.267860412597656,33408500,VALE3,VALE3.SA
2025-11-27 00:00:00-03:00,63.1918376292816,63.33437705886783,62.849745898217265,63.030296325683594,9739100,VALE3,VALE3.SA
2025-11-28 00:00:00-03:00,64.33213733873976,64.43666576845139,63.70497401032638,64.04706573486328,46007200,VALE3,VALE3.SA
2025-12-01 00:00:00-03:00,64.42716536493786,64.74074338916891,64.14208652488483,64.54119110107422,15657000,VALE3,VALE3.SA
2025-12-02 00:00:00-03:00,64.71224051902739,65.30140010431755,64.38915791570652,65.0733413696289,22567200,VALE3,VALE3.SA
2025-12-03 00:00:00-03:00,65.43443578679917,67.56300092011637,65.39642478890073,67.17340087890625,42361200,VALE3,VALE3.SA
2025-12-04 00:00:00-03:00,67.18289879055385,68.78882902927656,67.17340147838691,68.34220886230469,38019900,VALE3,VALE3.SA
2025-12-05 00:00:00-03:00,68.3802223620555,68.73181867122375,66.4417048801583,66.7267837524414,40196800,VALE3,VALE3.SA
2025-12-08 00:00:00-03:00,66.91682520415998,67.33493891087078,66.03308948306608,66.2706527709961,20860900,VALE3,VALE3.SA
2025-12-09 00:00:00-03:00,65.66249754961359,66.92633610100395,65.4724498012218,66.30867004394531,23081300,VALE3,VALE3.SA
2025-12-10 00:00:00-03:00,66.75528353841582,67.80056054954433,66.75528353841582,67.52498626708984,24454800,VALE3,VALE3.SA
2025-12-11 00:00:00-03:00,67.22090712683953,68.76982443179682,66.96434196121602,68.41822814941406,25687700,VALE3,VALE3.SA
2025-12-12 00:00:00-03:00,67.75,68.9800033569336,67.72000122070312,68.61000061035156,36483700,VALE3,VALE3.SA
2025-12-15 00:00:00-03:00,68.6500015258789,69.38999938964844,68.5,69.02999877929688,16841700,VALE3,VALE3.SA
2025-12-16 00:00:00-03:00,69.33000183105469,70.02999877929688,69.26000213623047,69.29000091552734,21953000,VALE3,VALE3.SA
2025-12-17 00:00:00-03:00,69.63999938964844,70.7699966430664,69.44000244140625,70.16999816894531,29375000,VALE3,VALE3.SA
2025-12-18 00:00:00-03:00,70.5999984741211,71.12000274658203,70.30999755859375,70.3499984741211,18430200,VALE3,VALE3.SA
2025-12-19 00:00:00-03:00,70.5,70.93000030517578,70.37999725341797,70.8499984741211,37147100,VALE3,VALE3.SA
2025-12-22 00:00:00-03:00,71.02999877929688,73.37000274658203,70.80999755859375,72.91999816894531,27853000,VALE3,VALE3.SA
2025-12-23 00:00:00-03:00,73.2300033569336,73.52999877929688,72.58000183105469,72.9000015258789,17140900,VALE3,VALE3.SA
2025-12-26 00:00:00-03:00,72.86000061035156,73.3499984741211,72.62000274658203,73.11000061035156,11655600,VALE3,VALE3.SA
