data,abertura,maxima,minima,fechamento,volume,ticker,simbolo
2025-12-16 00:00:00-03:00,162482.0,162482.0,158558.0,158578.0,9920300,IBOV,^BVSP
2025-12-17 00:00:00-03:00,158578.0,158611.0,156351.0,157327.0,11344300,IBOV,^BVSP
2025-12-18 00:00:00-03:00,157327.0,158496.0,157124.0,157923.0,7800100,IBOV,^BVSP
2025-12-19 00:00:00-03:00,157928.0,159552.0,157906.0,158473.0,9946500,IBOV,^BVSP
2025-12-22 00:00:00-03:00,158480.0,158634.0,157306.0,158142.0,8424000,IBOV,^BVSP
2025-12-23 00:00:00-03:00,158144.0,160456.0,158144.0,160456.0,6569800,IBOV,^BVSP
2025-12-26 00:00:00-03:00,160456.0,160913.0,159359.0,160897.0,4790000,IBOV,^BVSP
2025-12-29 00:00:00-03:00,160897.0,161133.0,159702.0,160490.0,5605600,IBOV,^BVSP
2025-12-30 00:00:00-03:00,160491.0,162075.0,160491.0,161125.0,5870100,IBOV,^BVSP
2026-01-02 00:00:00-03:00,161124.0,161957.0,160059.0,160539.0,7459400,IBOV,^BVSP
2026-01-05 00:00:00-03:00,160542.0,162166.0,160215.0,161870.0,7985200,IBOV,^BVSP
2026-01-06 00:00:00-03:00,161870.0,164135.0,161870.0,163664.0,8412600,IBOV,^BVSP
2026-01-07 00:00:00-03:00,163661.0,163661.0,161746.0,161975.0,8846600,IBOV,^BVSP
2026-01-08 00:00:00-03:00,161975.0,162937.0,161748.0,162937.0,8607700,IBOV,^BVSP
2026-01-09 00:00:00-03:00,162938.0,164263.0,162638.0,163370.0,8301300,IBOV,^BVSP
2026-01-12 00:00:00-03:00,163370.0,163493.0,162277.0,163150.0,6896600,IBOV,^BVSP
2026-01-13 00:00:00-03:00,163146.0,163146.0,161765.0,161973.0,9668600,IBOV,^BVSP
2026-01-14 00:00:00-03:00,161974.0,165147.0,161974.0,165146.0,9928900,IBOV,^BVSP
2026-01-15 00:00:00-03:00,165180.0,166070.0,164833.0,165568.0,9406500,IBOV,^BVSP
2026-01-16 00:00:00-03:00,165557.0,165872.0,164100.0,164800.0,11489200,IBOV,^BVSP
2025-12-16 00:00:00-03:00,30.57375225059855,30.57375225059855,29.68165412847398,29.807710647583008,52661900,PETR4,PETR4.SA
2025-12-17 00:00:00-03:00,29.924072541842637,30.137399673461914,29.885284781819752,30.137399673461914,39337100,PETR4,PETR4.SA
2025-12-18 00:00:00-03:00,30.253760849288856,30.33133451917925,29.894981470106917,29.962858200073242,34311000,PETR4,PETR4.SA
2025-12-19 00:00:00-03:00,30.127702648033186,30.29254692865866,30.03073509775311,30.069522857666016,45807700,PETR4,PETR4.SA
2025-12-22 00:00:00-03:00,30.30224399563898,30.573752767660697,30.15679359436035,30.15679359436035,35896900,PETR4,PETR4.SA
2025-12-23 00:00:00-03:00,30.549999237060547,30.56999969482422,30.200000762939453,30.309999465942383,35703900,PETR4,PETR4.SA
2025-12-26 00:00:00-03:00,30.309999465942383,30.43000030517578,30.1200008392334,30.40999984741211,20178600,PETR4,PETR4.SA
2025-12-29 00:00:00-03:00,30.559999465942383,30.809999465942383,30.520000457763672,30.729999542236328,20588100,PETR4,PETR4.SA
2025-12-30 00:00:00-03:00,30.799999237060547,30.959999084472656,30.649999618530273,30.81999969482422,16880600,PETR4,PETR4.SA
2026-01-02 00:00:00-03:00,30.959999084472656,30.959999084472656,30.360000610351562,30.709999084472656,21625200,PETR4,PETR4.SA
2026-01-05 00:00:00-03:00,30.700000762939453,30.770000457763672,29.729999542236328,30.200000762939453,48211400,PETR4,PETR4.SA
2026-01-06 00:00:00-03:00,30.3700008392334,30.43000030517578,29.6200008392334,29.639999389648438,38095000,PETR4,PETR4.SA
2026-01-07 00:00:00-03:00,29.670000076293945,29.829999923706055,29.530000686645508,29.829999923706055,28132900,PETR4,PETR4.SA
2026-01-08 00:00:00-03:00,29.90999984741211,30.34000015258789,29.790000915527344,30.200000762939453,34125800,PETR4,PETR4.SA
2026-01-09 00:00:00-03:00,30.170000076293945,30.739999771118164,30.139999389648438,30.299999237060547,27982800,PETR4,PETR4.SA
2026-01-12 00:00:00-03:00,30.299999237060547,30.56999969482422,30.209999084472656,30.360000610351562,18947400,PETR4,PETR4.SA
2026-01-13 00:00:00-03:00,30.360000610351562,31.31999969482422,30.360000610351562,31.139999389648438,54097100,PETR4,PETR4.SA
2026-01-14 00:00:00-03:00,31.350000381469727,32.529998779296875,31.200000762939453,31.989999771118164,82309300,PETR4,PETR4.SA
